496775239695868000,"Quieroo sushi, quiero sushi, quiero sushi, quiero sushi, quiero sushi, quiero sushi 😍😍😍😍",NaaathaliaSaez,350567786,18. 4to Medio. Piscis.,es,http://pbs.twimg.com/profile_images/495430121206329344/O1eAtEOJ_normal.jpeg,Arauco,,
496775240442065000,Now really wanting mazemen. Via @pete_wells: http://t.co/D52kg8D1V2,JeffGordinier,236657680,"@ The New York Times. Yes, I promise I'll get around to checking out your friend's food truck. Eventually. http://cooking.nytimes.com #NYTCooking @NYTDining",en,http://pbs.twimg.com/profile_images/1840865514/JeffGordinier_normal.jpg,New York City,,
496775243667501000,"RT @OWJNews: JAPANESE FOOD: Tamagoyaki - Pan Fried Rolled Egg 
( RECIPE: http://t.co/2JFcTqXYDr ) http://t.co/1uxwuQbTQG",koutan227,2282270850,大工さんです。昔ながらの頑固オヤジ、アナログ人間。クラシックやジャズのレコードが好物。どちらかといえばネコ派。時々ギターところにより一時三線,ja,http://pbs.twimg.com/profile_images/439725172593926144/b2lBrTqv_normal.jpeg,あまがさき,,
496775245593063000,RT @YisucristEs: sushi español http://t.co/TPcb9nEPCO,rocioquerol,1278063774,Vale la pena luchar por lo que vale la pena tener.  / Jugadora de Voleibol del C.V. L'illa Grau. / 18.10.13♥ /        FORCALL,es,http://pbs.twimg.com/profile_images/494987349588455424/s8H9pOO1_normal.jpeg,,,
496775247597961000,"En #Santiago de #Chile, hay un restaurante por cada 825 habitantes, de los cuales 663 son de #Sushi http://t.co/vJxoj6X6PY",KaaSushi,787934814,"Catering de Comida Internacional para tus Eventos Corporativos, Bodas, Cumpleaños-Especialistas en Sushi-Curso de Sushi Dinámico-All You Can Eats Temáticos",en,http://pbs.twimg.com/profile_images/378800000867962773/TxXCQ_Ql_normal.jpeg,Caracas,,
496775252316549000,Dinner at #Yamato's ❤️🙌 @ Yamato Japanese Steakhouse and Sushi Bar http://t.co/q3GAD5n1Z5,Dannny_Rivera,455511517,"18| Sinclair Freshman ⚡️ | Music, Theater, and cooking are my life | A dream is a wish your heart makes ~⭐️~",en,http://pbs.twimg.com/profile_images/496683289072390144/lLaLQJIr_normal.jpeg,Ohio/FLORIDA ,,
496775252882772000,Sushi ah,jcberry33,2190869826,"Indiana Bulls 16'
James 4:10 - RLT",en,http://pbs.twimg.com/profile_images/491992747713101824/3vx-E_yS_normal.jpeg,⚾️,,
496775253730009000,Middag på Oslos beste sushi sted 🍣👌❤️ #alexsushi#sushi#dinner#rkoi#oslo#solli#vestkanten#givenchy#michaelkors#pra... http://t.co/6G705PRMpO,Olyvia1_grajeda,2366088068,La que es bonita es bonita,es,http://pbs.twimg.com/profile_images/458735331454365696/ESAQ_9rC_normal.jpeg,"Corregidora,Qro",,
496775259001852000,Craving sushi !!! 🍱,lover_fabiola,1559036048,live life to the fullest,en,http://pbs.twimg.com/profile_images/493179945531621378/BBh1wkQV_normal.jpeg,,,
496775259115098000,RT @kinkyshady: @griezmunn duSHI QUEEN SUSHI,griezmunn,2380045906,i don't know what's the purpose of this account,en,http://pbs.twimg.com/profile_images/496106600202260482/r6A3ihrB_normal.jpeg,Detroit/Madrid,,
496776872228049000,"When girls go out, there must be sushi involved-- Girls night with the lovely @pkn08! (@ Sushi Sam) on #Yelp http://t.co/VWYOAUBwDt",hilarying,559470033,"Love wins every time, so let Love lead.",en,http://pbs.twimg.com/profile_images/492036015217840128/WZDvwcII_normal.jpeg,,,
496776872400015000,A http://t.co/9Ud7WJwwDQ RePin -    The Story of Sushi [video]     Use your iPad wth recipe videos lik http://t.co/GaxxaEwMVj,SplashTabCases,1321797968,"SplashTablet iPadCases... the one-of-a-kind, suction mount, waterproof case for your kitchen, bath, shower & more!! Get yours today!. Patent Pending!",en,http://pbs.twimg.com/profile_images/478976276867588097/v19C7dOW_normal.jpeg,"Scotch Plains, NJ",,
496776876413964000,RT @YisucristEs: sushi español http://t.co/TPcb9nEPCO,Silviairi93,404740091,Trying to reach all the things that I can't see.,es,http://pbs.twimg.com/profile_images/489903672298835969/AHa1C04Q_normal.jpeg,,,
496776877076275000,RT @NathaliieLM: @Pronezer sushi sushi??,Ced_Longshadow,2652476497,,fr,http://pbs.twimg.com/profile_images/489586488984608768/YOU909hG_normal.png,Paris,,
496776881123762000,Jeudi je mange sushi avec ma famille attendez j'vais donner la dalle à Kim MDR,Mael_gasy,615341867,Got followed by King bach on June the 7th 2014 and Brittany Furlan added two of my tweets to her favorites on June the 16th 2014.,en,http://pbs.twimg.com/profile_images/495108056586670080/eHQh6NPR_normal.jpeg,Canada,,
496776881052463000,"@TheDemonInRed @OrenjixShinobu ""I will kill the ramen guy then.""",Mitarashi_Anko_,1854382861,"『 ”Sign before you go in so we can't be held liable. You wouldn't want to get me in trouble, would you? ♡ “』#KonohaVillageRP / #CaveRp [Calling on; 参上, Sanjō]",en,http://pbs.twimg.com/profile_images/495559110448791556/PdI8s9Dd_normal.jpeg,In a cave,,
496776884659958000,"RT @IrazuPolanco: Ya no tienes que ir a merida por sushi, aprovecha @mirollosushi",mirollosushi,2282621250,Instagram y Facebook,es,http://pbs.twimg.com/profile_images/431567366091071488/XvDL-HDt_normal.jpeg,9861066077,,
496776885301674000,A http://t.co/9Ud7WJwwDQ RePin -    Halloween Sushi Balls - How to Make Halloween Food the Japanese Wa http://t.co/OU4jRa92r7,SplashTabCases,1321797968,"SplashTablet iPadCases... the one-of-a-kind, suction mount, waterproof case for your kitchen, bath, shower & more!! Get yours today!. Patent Pending!",en,http://pbs.twimg.com/profile_images/478976276867588097/v19C7dOW_normal.jpeg,"Scotch Plains, NJ",,
496776893148848000,hoy quisiera ir a comer sushi.,DNevita,17426411,Pero hombre no se preocupe...¡la vida es hermosa!,en,http://pbs.twimg.com/profile_images/471861142503960576/zHBsQGAT_normal.jpeg,Bgtá,,
496776905413374000,"RT ""@vyviantee: Must.... Have.... Sushi 😭”",oohkillem,258665464,God†|Fútbol⚽|Business|Don't panic I'm Hispanic|Ambition is key just read Mark 9:23†|Instagram: HersonRamirez ✨,en,http://pbs.twimg.com/profile_images/476455371738193921/LsMqfR22_normal.jpeg,,,
496776906415829000,Matt won $50 at work so we are goin on a sushi date 😁🍣,stephmariexo619,609420682,21. Taken. North carolina. Student.,en,http://pbs.twimg.com/profile_images/474725510313164800/G3cFW6JY_normal.jpeg,,,
496776907925381000,I liked a @YouTube video from @makesushiorg http://t.co/Nn8kuh7lZ6 Maki sushi recipe - Japanese food recipe - Four seasons sushi roll,charlieee22,2572901,"Gamer,nerd,JTV/Twitch.tv streamer goes by the ID of charlieee22 and all round smiler ^_^",en,http://pbs.twimg.com/profile_images/378800000007513049/9cc41ac417840ee4484afd2d430d42e0_normal.jpeg,Cornwall,,
496776910689796000,RT @YisucristEs: sushi español http://t.co/TPcb9nEPCO,ColouredButtons,559675967,"Tornado of souls. Leprosy. Origo doloris non erit crastinus dies. Stay strong and hold on tight, spirit crusher. Human sorrow. Human as sight, monster at heart.",es,http://pbs.twimg.com/profile_images/482201814343757824/Ri7nFpZ1_normal.jpeg,En mi nube azul.,,
496776912363332000,RT @YisucristEs: sushi español http://t.co/TPcb9nEPCO,MariRGV,549547977,"Futura filóloga inglesa que sueña con perderse por Italia. Con miles de sueños por cumplir y cosas por hacer.
Life is better with a smile",es,http://pbs.twimg.com/profile_images/3594308664/ea38b24f7d0697da7c270c34467aa071_normal.jpeg,,,
496776912468210000,RT @YisucristEs: sushi español http://t.co/TPcb9nEPCO,Leiila95,405913107,Auxiliar De Enfermeria y Futura Radiologa Enamorada de lo mejor que me ha pasado en la vida Roger Padilla Reina  9.1.10♥,es,http://pbs.twimg.com/profile_images/496696058177933312/bN-X4Xg3_normal.jpeg,Puerto de la torre :),,
496776912770191000,Lol ramen when i got hungry that was the best .,SuhMahStick,170051180,On a Mission To Make it happen.,en,http://pbs.twimg.com/profile_images/491312013277405185/Ak8P8y7T_normal.jpeg,,,
496776915886563000,RT @YisucristEs: sushi español http://t.co/TPcb9nEPCO,IRENE__MRTNZ,507609186,XXVIII. Todo me sabe a poco comparado con tus caricias. - ME GUARDO CADA FAVOR Y CADA PUTADA. JMO-ROC❤️ Crownzú.,es,http://pbs.twimg.com/profile_images/488299897763139584/elnwIUKa_normal.jpeg,Javichu.,,
496776916137812000,QUIERO SUSHI NOW,0kjose,1012151749,,en,http://pbs.twimg.com/profile_images/495494267649810432/RdpbTR6E_normal.jpeg,,,
496776920798085000,"Yesterday I ate sushi, I never want to experience something like that ever again. It was horrible.",hutcherhood,1394048118,When I am not reading John Green books or listening to 5SOS I'm eating blue dauntless cake by Mellarks Bakery with the Weasleys & Dave Franco in the Maze -A,nl,http://pbs.twimg.com/profile_images/496634093195788288/VBScAPkM_normal.jpeg,Currently Reading: TMR, TST,
496776927378936000,"Abw and sushi, too much",iDisposeHoes,309453462,"Trap in versace, young christopher | SHILOH",en,http://pbs.twimg.com/profile_images/485187182647181313/XTApM0Kv_normal.jpeg,,,
496776934802465000,sushi is ok http://t.co/ELUn6ra6a6,radmelany,1664016834,♡ five secs of summer ♡,en,http://pbs.twimg.com/profile_images/496117248658915328/B-M9FxwL_normal.jpeg,sj.ca,,
496776938879746000,Matei a vontade que eu tava de comer sushi!!,BuarqueRaphaela,521353069,,pt,http://pbs.twimg.com/profile_images/484150027343101952/MRc3rvMU_normal.jpeg,,,
496776939579773000,or sushi appetizers!! http://t.co/7YxlDJMCoS,jaredgm43,1974605324,im a supervisor from  the commonweath goverment of puerto rico im ready for you are you ready for me?,es,http://pbs.twimg.com/profile_images/490916958754193408/-7_tfKlG_normal.jpeg,puerto rico,,
496776963206697000,RT @IrazuPolanco: Estoy deprimida pues lo desquito con sushi @mirollosushi,mirollosushi,2282621250,Instagram y Facebook,es,http://pbs.twimg.com/profile_images/431567366091071488/XvDL-HDt_normal.jpeg,9861066077,,
496776975630205000,Having sushi for the first time tonight and I don't know how I feel about it,CarlPlunkett02,424441334,wanderlust.,en,http://pbs.twimg.com/profile_images/496072936638644224/Z94XBnW5_normal.jpeg,Cheshire/Newcastle/New York,,
496776979174396000,RT @ashhhleeee_: I want sushi .,_destinyelise,495453604,#luhdestandbigbootyash traphouse.,en,http://pbs.twimg.com/profile_images/496073982052147201/rfiBlQW8_normal.jpeg,IG: destinyfaulk_,,
496776987793297000,@Savannarosalia yeah that's been going around twitter. now i make sure i eat them a few days apart cos i need top ramen 😂😂,addicted__2B3,60795868,"remember, you just on the outside lookin' in. Instagram; @brilifestyle",en,http://pbs.twimg.com/profile_images/489234707175845889/bvsxOpG5_normal.jpeg,"San Francisco, CA.",,
496776990284726000,"Best sushi ever that is all!!!
#happybunny #toocooltocare http://t.co/zPqw76uG02",LolieWare,505245566,"Lolie Ware:  Music Show Radio Presenter, Comedienne & Metawhore....  Catch me on air Mon - Sat 10 - 2 on @jemmtwo",en,http://pbs.twimg.com/profile_images/471457973835816960/vRh_Hq2m_normal.jpeg,London,,
496776991681814000,RT @IrazuPolanco: Omg hoy cumple mes mi bb pues lo festejo con sushi @mirollosushi,mirollosushi,2282621250,Instagram y Facebook,es,http://pbs.twimg.com/profile_images/431567366091071488/XvDL-HDt_normal.jpeg,9861066077,,
496776995511226000,"@Tobi_Shinobi claro que si - entra,se lava las manos y comiensa a preparar un tazón de ramen -",ayame_ichiraku,2462424156,Mi padre @TeuchiCheff.Es un placer atenderlos enEL ICHIRAKU RAMENel mejor de konoha// teniendo sus metas claras //#shinobinosekai,es,http://pbs.twimg.com/profile_images/493021980728127488/a8CLI4Ox_normal.jpeg,,,
496777017992688000,"@Morgz_666 @amy1990louise @emjkeene no muff pie for me. No sushi, strictly beef 💁",BeckySmillieee,383244578,Just chillin' ✌️,en,http://pbs.twimg.com/profile_images/496656502200209408/fEyUIfdd_normal.jpeg,Gloucester,,
496777025827262000,Tom yam vs volcano sushi !!! #latepost #minumnyatinggalsetengah #aus (with @rahmaSrauf) [pic] — https://t.co/vGc6T1h1mS,erikmarindra,330433002,-Welcome to my silly life- I will see the world-,en,http://pbs.twimg.com/profile_images/429834618468970496/5Wk09TW2_normal.jpeg,Indonesia,,
496777027266298000,"Mais novo morador heeee sushi.🐕🐶🐩:-) (@ Ed. Kerygma in João Pessoa, PB) https://t.co/aGxiigUeje http://t.co/fa4qLmOkMT",davidalvesramir,2586065328,,pt,http://pbs.twimg.com/profile_images/493080310498983936/HgDJHgDD_normal.jpeg,,,
496777033704567000,RT @kdougggs: i need lovin and sushi,BritBrat_S,2446136210,,en,http://pbs.twimg.com/profile_images/485526583113818112/6h-y6txO_normal.jpeg,,,
496777035193549000,So my dad @ChrisSander5 has agreed to a trip with me to Japan next year! Bring on the sushi 🇯🇵🐠🐟🐬🐳🐙,stinasanders,324514424,"Rio Ferdinands #5 mag fashionista - Exercise junkie - Mad as a box of frogs! Curious about everything, expert in none. ✨",en,http://pbs.twimg.com/profile_images/484281186542706688/GyxrbyBr_normal.jpeg,London,,
496777044454548000,RT @YisucristEs: sushi español http://t.co/TPcb9nEPCO,anaLD13,714794538,"Sii saabes como vivir, puedes vivirlo TODO  ;)",es,http://pbs.twimg.com/profile_images/495550602492276736/Cy_7i1TN_normal.jpeg,Pilas ( Sevilla ),,
496777044794278000,Sushi tonight 😋,_moved_on,267400001,IG:_moved_on,en,http://pbs.twimg.com/profile_images/493816209813815296/heyGQiLm_normal.jpeg,Queen to a king ,,
496777045448614000,"nini pooh
J9
sushi
I can dig that",JaninetheAsian,879251664,white boys get love// #teambrenda,en,http://pbs.twimg.com/profile_images/496344413698670593/N_jZEmHg_normal.jpeg,IG: janineolidan,,
496777047872508000,"Pa muchas cosas soy pendejo, pero pa hacer sushi me la pelan, todos menos el @abdieltrejo1 ese si es… http://t.co/uIVTwKSRWN",EloySo_Aguilar,178021290,Un tonto de capirote !!!,es,http://pbs.twimg.com/profile_images/466697132880461824/_l-fpIz3_normal.jpeg,,,
496777054839263000,@audreyroney i feel like you're telling me i should go through with building a castle from ramen…,ben_toast,1601919450,,en,http://pbs.twimg.com/profile_images/378800000714437449/3d87a757d96789486840f814917170ef_normal.jpeg,,,
496777056211182000,@BearOfStown I'm in chesterfield today sir! So far I've smashed a sushi and a Chinese BOOOYAAAA,Stef_C_80,354410500,old enough to know better but young enough to not give a F..K!! Youll Never Walk Alone...LFC! member of #THEGROUP also a fitness fanatic,en,http://pbs.twimg.com/profile_images/378800000558396707/a197db9a8050ea6e5e51912f6326f674_normal.jpeg,In The Sticks,,
496777059868635000,RT @IrazuPolanco: Que pega con una película pues sushi @mirollosushi,mirollosushi,2282621250,Instagram y Facebook,es,http://pbs.twimg.com/profile_images/431567366091071488/XvDL-HDt_normal.jpeg,9861066077,,
496777067472896000,"RT @BeckySmillieee: @Morgz_666 @amy1990louise @emjkeene no muff pie for me. No sushi, strictly beef 💁",Morgz_666,503124886,"Always look out for no.1 because if you dont no one else will
Instagram-sammieloulou",en,http://pbs.twimg.com/profile_images/488792605032194048/W_Pqhp96_normal.jpeg,,,
496777080894677000,A http://t.co/9Ud7WJwwDQ RePin -    How to Make Sushi Rolls - YouTube     Use your iPad wth recipe vid http://t.co/SXfz70qdBl,SplashTabCases,1321797968,"SplashTablet iPadCases... the one-of-a-kind, suction mount, waterproof case for your kitchen, bath, shower & more!! Get yours today!. Patent Pending!",en,http://pbs.twimg.com/profile_images/478976276867588097/v19C7dOW_normal.jpeg,"Scotch Plains, NJ",,
496777083633558000,"RT @SofiaChaparro15: Fine arts con bebe ya mismo , a comel sushi rico en lo que 👌",Gabriiel_Rodriq,1198309166,"La mujer que amo, mi novia, mi amiga y la mejor de las mejores Sofia Chaparro, no la miren tanto ✌️",en,http://pbs.twimg.com/profile_images/496722580662136832/2_PmG5ze_normal.jpeg,,,
496777092542259000,"Tsurumaru Udon Honpo Official Thailand

Set Sushi อร่อยกับชุดสุดคุ้ม มีทั้งหมด 3 Set

อุด้ง(เฉพาะเมนูราคา 89.-) +... http://t.co/pAx5PqvYcu",kongtuke,54789866,"ของถูก ของดี พบกันที่ http://www.kongtuke.com
http://www.facebook.com/kongtuke",en,http://pbs.twimg.com/profile_images/1282428272/kongtuke_normal.jpg,Thailand,,
496777093070746000,Sushi Time #sushisan #foodporn #bff #dinner #instadinner #instasushi @ Sushisan http://t.co/QpGQRgmUOR,BrunoMSCunha,88017736,"Journalist, taking the Master's Degree (Communication, Television and Cinema) at Universidade Católica, blogger, addicted to cinema and 200% SHOPAHOLIC!!",en,http://pbs.twimg.com/profile_images/487451615281283072/dmWZXFaI_normal.jpeg,,,
496777104306864000,"Ivan Orkin, a Long Island native famous for cooking his interpretations of ramen in Tokyo, has ope... http://t.co/q2NDOovQ2u #Restaurant",usepeach,2287410788,Local sourcing made easy. We take the pain out of local food sourcing. #foodtech #startup #FarmToTable,en,http://pbs.twimg.com/profile_images/422391456209190912/2OD0NuYq_normal.png,"Austin,TX",,
496777113476014000,"RT @IrazuPolanco: Oh por dios tengo hambre, pues pido sushi #mirollosushi",mirollosushi,2282621250,Instagram y Facebook,es,http://pbs.twimg.com/profile_images/431567366091071488/XvDL-HDt_normal.jpeg,9861066077,,
496777145398862000,Craving sushi but I'm getting a summer fruit salad,vslyda,2280722859,♍️ Can't fuck wit no lamez #MMW taylorgang foreverforeignn,en,http://pbs.twimg.com/profile_images/469829735963701249/scGl348Z_normal.jpeg,DM[V],,
496777153141539000,"""Pai, vou com os guris comer sushi hj."" ""Que sushi o que pia, tem salame ali na geladeira.""",Gutoooja,173485067,"- No nosso caminho há sempre uma pedra, cabe a nós saltá-la ou esculpí-la! (Autor desconhecido)",en,http://pbs.twimg.com/profile_images/491345472498327552/whHcwowL_normal.jpeg,Lajeado -RS,,
496777168018358000,“@Mar_Bond: “@AlbanysBestCake: I have a taste for sushi SO bad I love sushi”😶😷😖” yea RIGHT ! It's great 👌 all of them aren't raw lol,AlbanysBestCake,128449532,Snob City Bougie Bitch @ for a followbak Harlem➡Albany Follow the besti @DollaSignPScrap,en,http://pbs.twimg.com/profile_images/496041472798765056/ESdKaU1T_normal.jpeg,Verified Account ✔,,
496777170384351000,A http://t.co/9Ud7WJwwDQ RePin -    Jak zrobić Nigiri Sushi z Łososiem - Przepis Video na smaczne i ła http://t.co/5IdQgJHjVL,SplashTabCases,1321797968,"SplashTablet iPadCases... the one-of-a-kind, suction mount, waterproof case for your kitchen, bath, shower & more!! Get yours today!. Patent Pending!",en,http://pbs.twimg.com/profile_images/478976276867588097/v19C7dOW_normal.jpeg,"Scotch Plains, NJ",,
496777177547829000,RT @EatGuideNapa: Are we the only ones craving #sushi today from @EikosNapa? #eatguide #eatguidenapa #hungry http://t.co/65AFoyjxNU,EikosNapa,322147472,Eiko's Restaurant in Napa serves modern twists on traditional Japanese Cuisine.  Executive Chef Jake Rand @JakeDesu on twitter,en,http://pbs.twimg.com/profile_images/2738033879/a175497a98265ce720a915d9070ca576_normal.jpeg,"Napa, CA",,
496777189451661000,My sushi was not so good today. My rice got overcooked and too sticky.,shushupus,20360226,"mimi | 20 | super cool | serious instagram-er. [acnl, ace attorney, persona, anime, skyrim, yugioh, nintendo] etebosu on tumblr & hellogoomy on miiverse.",en,http://pbs.twimg.com/profile_images/495695860164853760/GIhOtzsl_normal.jpeg,,,
496777193075143000,"おはようございます。

本日のおにぎりは、26年産新米鹿児島県種子島産のコシヒカリです。 #onigiri #okome #meguro #gakudai

辛いカレーが食べたい。
タイ料理も食べたい。
マーボー豆腐も食べたい。
暑いけど食欲は、ある。",aimaiya04,297245856,お米を愛するお店　愛米家本舗の四代目です。ごはんソムリエとお米マイスター（三ツ星）の資格を持っている一児の父です。お米屋さんなのに、好きな食べ物は甘食。趣味は散歩とレゲエミュージック。目指すは、お米屋さんっぽくないお米屋さん！です。,ja,http://pbs.twimg.com/profile_images/2623086198/image_normal.jpg,,,
496777198687510000,"No se exactamente con que acompañan el sushi los japoneses, pero bebiendo una cerveza esta bueno.",INievezI,508912258,Follow your dreams but make sure you know what your dreams are-SK ♥ #Fringe #Castle #LOST #Stark #Arrow,ca,http://pbs.twimg.com/profile_images/496223685972226048/t-Kqrnbp_normal.jpeg,Barcelona,,
496777212755194000,@Kayla_Garley we didn't go on a damn sushi date? What am I missing??😂,Amie_Dolll,575554263,V.C.,en,http://pbs.twimg.com/profile_images/496774879535190017/hqHY2Xf4_normal.jpeg,Los Lunas,,
496777218454864000,My fingers smell like sushi,iNeverTweetGems,814420729,First class bathroom chef and the first male twitter honey. I don't DM back. I have 32 baes.,en,http://pbs.twimg.com/profile_images/495752771719528450/yZ3PIa_-_normal.jpeg,#BandanaMob,,
496777218903646000,@aj_kshaidi masih benda yg sama boring tapi now ny ada jual sushi haha,shatinimohd_,619679826,,en,http://pbs.twimg.com/profile_images/495878526898147328/4ZFRitR0_normal.jpeg,,,
496777237346419000,RT @JakeAmos44: Apparently @robbradley74 loves sushi 🙌 #purdue #boilerup http://t.co/SP9XZYH9g5,RobBradley74,284860605,Head Men's Golf Coach at Purdue University  #BoilerUp,en,http://pbs.twimg.com/profile_images/378800000096759838/c494bea5f5ec3b37374d05953bfaebb1_normal.jpeg,,,
496777241104491000,Sushi time 😋,HunterCaballero,480962167,#AIP,en,http://pbs.twimg.com/profile_images/457317429455384576/dhElb4KY_normal.jpeg,,,
496777244082074000,im making so much top ramen rn,nsfwnick,1198478246,fuck cancer,en,http://pbs.twimg.com/profile_images/496763578540507136/n_4S5dCC_normal.jpeg,nick rizzo | waterpolo,,
496777246795760000,I'm eating at a Mexican sushi place lol,balancesto15,62451032,Wisdom/Ignorance in 140 characters #TheFamily - I love mexican food - #VirginMafia #NoCoochieKidz,en,http://pbs.twimg.com/profile_images/493301963371458560/0gEqmNuh_normal.jpeg,RIV,,
496777249358901000,"Dime que que haga una pasta, una pizza o sushi pero arroz no!",_gandreaass,1482228307,donde pueden los cojones tambien pueden los ovarios | si te enteras que estoy buena eso es cierto por si acaso.,en,http://pbs.twimg.com/profile_images/493790364575485952/kZmdiMAp_normal.jpeg,,,
496777252697539000,Ma grand mere me boude pcq j'ai pas ramené mon chat j'vous jure elle me boude,yvss__,420472173,une chleuh de plus ||| snap : yasminimxys ||| instagram : yasminebenkh ||| الله أكبر,fr,http://pbs.twimg.com/profile_images/476098101489700864/YpQPhhO__normal.jpeg,lille ✈️ agadir,,
496777259186139000,I wish Keenan liked sushi,AlwayssDreamin,563447793,,en,http://pbs.twimg.com/profile_images/496776991870582785/eKFO3O-V_normal.jpeg,,,
496777260435644000,"@cantbecoollike cas jest tylko jeden, ramen. 
*kurdemac to gdzie ty mieszkasz, w Rumunii? ;_;*",Baioretto_Cas,279645236,"Saving people, hunting things, the family business!                                Destiel~ Supernatural~ Castle~AHS~ 30STM~ Arctic Monkeys~ Ed Sheeran~",pl,http://pbs.twimg.com/profile_images/493792621773352961/72-R8GZD_normal.jpeg,Poland,,
496777261195227000,"@hatspea yes we should do it again, minus the sushi 😷 and if you could change your hair colour that would be great! 💂",marieParlant,497787794,Old enough to know better young enough to do it anyway. Live the dream.,en,http://pbs.twimg.com/profile_images/444184146869751808/1jy4a_os_normal.jpeg,London baby!! ,,
496777274310791000,You don't go to a sushi bar and order spaghetti.,papa_smurphh,252296226,"If you watch a game, it's fun. If you play it, it's recreation. If you work at it, it's golf.~Bob Hope #igolf #iski",en,http://pbs.twimg.com/profile_images/378800000586938490/61d09e16c3874060747821ed59b70d72_normal.jpeg,The crows nest--SUNY Delhi,,
496777280652579000,Work... Then going hang out with @thekiddlove later &amp, eating some sushi. 😘 #bae,DJMaliboo_xo,733711890,Lady DJ. Taken by Kidd Love. 8.10.10. Madly in love with the life I live. 'We're all mad here' ✌️☺️,en,http://pbs.twimg.com/profile_images/491467562664730624/8WrCwbTI_normal.jpeg,New Orleans,
496777285647622000,RT @JoshieAndNick: The Fault in Our Ramen 🍜 http://t.co/oxxiTlyQlA,HaleyT_07,249307062,"Im just made in America.
Instagram: @haley_anne7",en,http://pbs.twimg.com/profile_images/494252424014471168/vI8OuD0J_normal.jpeg,,,
496777303121076000,RT @NORIMAKICafe: Ikutin TL kita ya Sushi Aibou~ Mimin bakal share menu sushi Norimaki. RT n mention ke follower kamu. Dapetin sushi GRATIS…,NAVNadaa,2186041140,Charmaine Clarice Relucio Pempengco | Chapter10 | humble girl :) | no doubt we are done #24,id,http://pbs.twimg.com/profile_images/495583686046134272/f4B7vUIo_normal.jpeg,IG : nadaalyav | indonesia,,
496777303587037000,srsly craving sushi,bcroslynn,2344728024,,en,http://pbs.twimg.com/profile_images/494379569298669569/9xCZXonM_normal.jpeg,,,
496777304614265000,Sushi or L&amp,L hmmmmm,totjohna,1587344192,GOLDEN STATE WARRIORS. #RetiredHooper,en,http://pbs.twimg.com/profile_images/495377537459965953/dYptSng7_normal.jpeg,,
496777316807107000,"Ramen with an egg i guess , sooo hungry",Ay3_Chey,1388741179,16' - TacSpan,en,http://pbs.twimg.com/profile_images/492601080899837952/SuS1MzdF_normal.png,,,
496777316647702000,RT @deIuge: I want sushi,kiana_TLK,1130168119,"F̆̈Ŏ̈Ŏ̈D̆̈

  [noʎ ʞɔnɟ]",en,http://pbs.twimg.com/profile_images/491802846572994560/rZ1vq_mH_normal.jpeg,мanapυaѕ & coconυтѕ,,
496777318262534000,My sister &amp, I took some selfies before sushi yesterday 💕 #sisterlove http://t.co/TT8W1GkoSU,lostinHyrule12,797586882,Don't Second Guess Your Heart , It's Never Wrong,en,http://pbs.twimg.com/profile_images/485535770476703744/4KW9WRD3_normal.jpeg,Between Hyrule & UCSB
496777324231406000,RT @YisucristEs: sushi español http://t.co/TPcb9nEPCO,lorenalallada,477158864,,es,http://pbs.twimg.com/profile_images/478985000722104320/EzV4GT1C_normal.jpeg,Barcelona,,
496777329541415000,IM OBSESSED WITH SUSHI😍😝🍱🍣,delaneyrmorse,384164248,"dont do drugs, lol",en,http://pbs.twimg.com/profile_images/483619493629800449/EE434mAj_normal.jpeg,,,
496777337514758000,tristes😔 #sushi http://t.co/scjfOlQhIJ,camilaxriquelme,344435808,De signo Geminis ~ Mamá de un hermoso chihuahua ~ Estudiante de Enfermeria UA ~ Control freak ~ Fan #1 de Madonna ~ #instagram lover @ccriquelme :-),es,http://pbs.twimg.com/profile_images/436216940483584000/t1noqZHZ_normal.jpeg,Chile,,
496777338714341000,@ambrrlee_arr can we get sushi for lunch tomorrow? I miss your face..,MorganAbshire,42279791,"she is fierce
✌",en,http://pbs.twimg.com/profile_images/488797549919490049/DxRQOfxc_normal.jpeg,"LC, Louisiana",,
496777349011374000,RT @JoshKamai: I want sushi,Amaaandafloyd,883067521,And I never saw you coming & ill never be the same,en,http://pbs.twimg.com/profile_images/486039055281319936/-WhZ4CCy_normal.jpeg,,,
496777352798831000,@snaoumm I leave next Wednesday and yaaay we can go to that dope ass sushi place we went to last time!😋,kariahdebosex3,362159850,Gold,en,http://pbs.twimg.com/profile_images/494630258378027009/s0KEB_v9_normal.jpeg,Parsons ,,
